searge,name,side,desc
func_72708_a,spawnParticle,0,"Spawns a particle. Arg: particleType, x, y, z, velX, velY, velZ"
func_72704_a,playSound,0,"Plays the specified sound. Arg: soundName, x, y, z, volume, pitch"
func_72702_a,playRecord,0,"Plays the specified record. Arg: recordName, x, y, z"
func_72703_a,onEntityCreate,0,"Called on all IWorldAccesses when an entity is created or loaded. On client worlds, starts downloading any necessary textures. On server worlds, adds the entity to the entity tracker."
func_72706_a,playAuxSFX,0,"Plays a pre-canned sound effect along with potentially auxiliary data-driven one-shot behaviour (particles, etc)."
func_85102_a,playSoundToNearExcept,0,Plays sound to all near players except the player reference given
func_147584_b,onStaticEntitiesChanged,0,
func_147588_b,markBlockForRenderUpdate,0,"On the client, re-renders this block. On the server, does nothing. Used for lighting updates."
func_147587_b,destroyBlockPartially,0,Starts (or continues) destroying a block with given ID at the given coordinates for the given partially destroyed value
func_72709_b,onEntityDestroy,0,"Called on all IWorldAccesses when an entity is unloaded or destroyed. On client worlds, releases any downloaded textures. On server worlds, removes the entity from the entity tracker."
func_73101_e,sendDemoReminder,0,Sends a message to the player reminding them that this is the demo version
func_77159_a,enableBonusChest,0,Enables the bonus chest.
func_77161_a,getGameTypeById,0,Gets the GameType by ID
func_82750_a,setWorldName,0,
func_77166_b,enableCommands,0,Enables Commands (cheats).
func_77167_c,isBonusChestEnabled,0,Returns true if the Bonus Chest is enabled.
func_77160_d,getSeed,0,Returns the seed for the world.
func_77162_e,getGameType,0,Gets the game type.
func_77158_f,getHardcoreEnabled,0,"Returns true if hardcore mode is enabled, otherwise false"
func_77164_g,isMapFeaturesEnabled,0,Get whether the map features (e.g. strongholds) generation is enabled or disabled.
func_77165_h,getTerrainType,0,
func_77163_i,areCommandsAllowed,0,Returns true if Commands (cheats) are allowed.
func_82749_j,getWorldName,0,
func_76590_a,generateHeightMap,0,Generates the height map for a chunk from scratch
func_150801_a,checkBorderLight,0,Check the light around the border of a chunk.\n    - side = 0 : south\n    - side = 1 : west\n    - side = 2 : north\n    - side = 3 : east
func_76600_a,isAtLocation,0,Checks whether the chunk is at the X/Z location specified
func_150810_a,getBlock,0,Returns the block corresponding to the given coordinates inside a chunk.
func_76589_b,setBlockMetadata,0,Set the metadata of a block in the chunk
func_150807_a,setBlockIDWithMetadata,0,
func_150812_a,setBlockTileEntityInChunk,0,
func_76591_a,getBiomeGenForWorldCoords,0,This method retrieves the biome at a set of coordinates
func_76617_a,getRandomWithSeed,0,
func_76614_a,getSavedLightValue,0,Gets the amount of light saved in this block (doesn't adjust for daylight)
func_76633_a,setLightValue,0,"Sets the light value at the coordinate. If enumskyblock is set to sky it sets it in the skylightmap and if its a block then into the blocklightmap. Args enumSkyBlock, x, y, z, lightValue"
func_150813_a,addTileEntity,0,
func_76624_a,populateChunk,0,
func_76618_a,getEntitiesOfTypeWithinAAAB,0,"Gets all entities that can be assigned to the specified class. Args: entityClass, aabb, listToFill"
func_76612_a,addEntity,0,Adds an entity to the chunk. Args: entity
func_76608_a,removeEntityAtIndex,0,Removes entity at the specified index from the entity array.
func_76588_a,getEntitiesWithinAABBForEntity,0,"Fills the given list of all entities that intersect within the given bounding box that aren't the passed entity Args: entity, aabb, listToFill"
func_76601_a,needsSaving,0,Returns true if this Chunk needs to be saved
func_76616_a,setBiomeArray,0,Accepts a 256-entry array that contains a 16x16 mapping on the X/Z plane of block positions in this Chunk to biome IDs.
func_76607_a,fillChunk,0,Initialise this chunk with new binary data
func_76602_a,setStorageArrays,0,
func_76603_b,generateSkylightMap,0,Generates the initial skylight map for the chunk upon generation or load.
func_76611_b,getHeightValue,0,"Returns the value in the height map at this x, z coordinate in the chunk"
func_150808_b,getBlockLightOpacity,0,
func_76629_c,getBlockLightValue,0,Gets the amount of light on a block taking into account sunlight
func_76622_b,removeEntity,0,removes entity using its y chunk coordinate as its index
func_150804_b,onTick,0,
func_76631_c,onChunkLoad,0,Called when this Chunk is loaded by the ChunkProvider
func_76606_c,getAreLevelsEmpty,0,Returns whether the ExtendedBlockStorages containing levels (in blocks) from arg 1 to arg 2 are fully empty (true) or not (false).
func_76628_c,getBlockMetadata,0,Return the metadata corresponding to the given coordinates inside a chunk.
func_76609_d,updateSkylightNeighborHeight,0,
func_150803_c,recheckGaps,0,
func_76623_d,onChunkUnload,0,Called when this Chunk is unloaded by the ChunkProvider
func_76626_d,getPrecipitationHeight,0,Gets the height to which rain/snow will fall. Calculates it if not already stored.
func_76619_d,canBlockSeeTheSky,0,Returns whether is not a block above this one blocking sight to the sky (done via checking against the heightmap)
func_76630_e,setChunkModified,0,Sets the isModified flag for this Chunk
func_76595_e,propagateSkylightOcclusion,0,Propagates a given sky-visible block's light value downward and upward to neighboring blocks as necessary.
func_150806_e,getBlockTileEntityInChunk,0,
func_150811_f,checkLight,0,
func_150805_f,removeTileEntity,0,
func_76621_g,isEmpty,0,
func_76599_g,checkSkylightNeighborHeight,0,Checks the height of a block next to a sky-visible block and schedules a lighting update as necessary.
func_76625_h,getTopFilledSegment,0,Returns the topmost ExtendedBlockStorage instance for this Chunk that actually contains a block.
func_76615_h,relightBlock,0,Initiates the recalculation of both the block-light and sky-light for a given block inside a chunk.
func_76587_i,getBlockStorageArray,0,Returns the ExtendedBlockStorage array for this Chunk.
func_150802_k,isPopulated,0,
func_76632_l,getChunkCoordIntPair,0,Gets a ChunkCoordIntPair representing the Chunk's position.
func_76605_m,getBiomeArray,0,Returns an array containing a 16x16 mapping on the X/Z of block positions in this Chunk to biome IDs.
func_76613_n,resetRelightChecks,0,Resets the relight check index to 0 for this Chunk.
func_76594_o,enqueueRelightChecks,0,"Called once-per-chunk-per-tick, and advances the round-robin relight check index per-storage-block by up to 8 blocks at a time. In a worst-case scenario, can potentially take up to 1.6 seconds, calculated via (4096/(8*16))/20, to re-check all blocks in a chunk, which could explain both lagging light updates in certain cases as well as Nether relight"
func_150809_p,checkLight,0,
func_76663_a,isEmpty,0,"Returns whether or not this block storage's Chunk is fully empty, based on its internal reference count."
func_150819_a,getBlockByExtId,0,"Returns the block for a location in a chunk, with the extended ID merged from a byte array and a NibbleArray to form a full 12-bit block ID."
func_76654_b,setExtBlockMetadata,0,Sets the metadata of the Block at the given coordinates in this ExtendedBlockStorage to the given metadata.
func_150818_a,setExtBlockID,0,
func_76673_a,setBlockMSBArray,0,Sets the array of blockID most significant bits (blockMSBArray) for this ExtendedBlockStorage.
func_76664_a,setBlockLSBArray,0,Sets the array of block ID least significant bits for this ExtendedBlockStorage.
func_76675_b,getNeedsRandomTick,0,"Returns whether or not this block storage's Chunk will require random ticking, used to avoid looping through random block ticks when there are no blocks that would randomly tick."
func_76665_b,getExtBlockMetadata,0,Returns the metadata associated with the block at the given coordinates in this ExtendedBlockStorage.
func_76657_c,setExtSkylightValue,0,Sets the saved Sky-light value in the extended block storage structure.
func_76668_b,setBlockMetadataArray,0,Sets the NibbleArray of block metadata (blockMetadataArray) for this ExtendedBlockStorage.
func_76670_c,getExtSkylightValue,0,Gets the saved Sky-light value in the extended block storage structure.
func_76677_d,setExtBlocklightValue,0,Sets the saved Block-light value in the extended block storage structure.
func_76659_c,setBlocklightArray,0,Sets the NibbleArray instance used for Block-light values in this particular storage block.
func_76662_d,getYLocation,0,Returns the Y location of this ExtendedBlockStorage.
func_76674_d,getExtBlocklightValue,0,Gets the saved Block-light value in the extended block storage structure.
func_76666_d,setSkylightArray,0,Sets the NibbleArray instance used for Sky-light values in this particular storage block.
func_76672_e,removeInvalidBlocks,0,
func_76658_g,getBlockLSBArray,0,
func_76676_h,clearMSBArray,0,
func_76660_i,getBlockMSBArray,0,Returns the block ID MSB (bits 11..8) array for this storage array's Chunk.
func_76669_j,getMetadataArray,0,
func_76661_k,getBlocklightArray,0,Returns the NibbleArray instance containing Block-light data.
func_76671_l,getSkylightArray,0,Returns the NibbleArray instance containing Sky-light data.
func_76667_m,createBlockMSBArray,0,Called by a Chunk to initialize the MSB array if getBlockMSBArray returns null. Returns the newly-created NibbleArray instance.
func_75817_a,chunkTick,0,Called every World.tick()
func_75815_a,loadChunk,0,Loads the specified(XZ) chunk into the specified world.
func_75816_a,saveChunk,0,
func_75818_b,saveExtraData,0,"Save extra data not associated with any Chunk.  Not saved during autosave, only during world unload.  Currently unused."
func_75819_b,saveExtraChunkData,0,"Save extra data associated with this Chunk not normally saved during autosave, only during chunk unload.  Currently unused."
func_76690_a,convertToAnvilFormat,0,
func_76691_a,load,0,
func_75811_a,convertChunks,0,"copies a 32x32 chunk set from par2File to par1File, via AnvilConverterData"
func_75813_a,convertFile,0,
func_75810_a,addRegionFilesToCollection,0,"filters the files in the par1 directory, and adds them to the par2 collections"
func_75812_c,getSaveVersion,0,
func_75809_f,createFile,0,par: filename for the level.dat_mcr backup
func_75824_a,addChunkToPending,0,
func_75822_a,checkedReadChunkFromNBT,0,Wraps readChunkFromNBT. Checks the coordinates and several NBT tags.
func_75823_a,readChunkFromNBT,0,Reads the data stored in the passed NBTTagCompound and creates a Chunk with that data in the passed World. Returns the created Chunk.
func_75820_a,writeChunkToNBT,0,"Writes the Chunk passed as an argument to the NBTTagCompound also passed, using the World argument to retrieve the Chunk's last update time."
func_75821_a,writeChunkNBTTags,0,
func_76551_a,clearRegionFileReferences,0,Saves the current Chunk Map Cache
func_76550_a,createOrLoadRegionFile,0,"@return the region file for the specified chunk. If the region file does not\n        exist in the cache, then it will be created upon invoking this method."
func_76549_c,getChunkInputStream,0,"Returns an input stream for the specified chunk. Args: worldDir, chunkX, chunkZ"
func_76552_d,getChunkOutputStream,0,"Returns an output stream for the specified chunk. Args: worldDir, chunkX, chunkZ"
func_76686_a,get,0,
func_76704_a,getChunkDataInputStream,0,"args: x, y - get uncompressed chunk stream from the region file"
func_76711_a,setOffset,0,"args: x, z, offset - sets the chunk's offset in the region file"
func_76706_a,write,0,"args: x, z, data, length - write chunk data at (x, z) to disk"
func_76712_a,write,0,"args: sectorNumber, data, length - write the chunk data to this RegionFile"
func_76710_b,getChunkDataOutputStream,0,"args: x, z - get an output stream used to write chunk data, data is on disk when the returned stream is closed"
func_76713_b,setChunkTimestamp,0,"args: x, z, timestamp - sets the chunk's write timestamp"
func_76708_c,close,0,close this RegionFile and prevent further writes
func_76709_c,isChunkSaved,0,"args: x, z, - true if chunk has been saved / converted"
func_76705_d,outOfBounds,0,"args: x, z - check region bounds"
func_76707_e,getOffset,0,"args: x, y - get chunk's offset in region file"
func_73149_a,chunkExists,0,"Checks to see if a chunk exists at x, y"
func_147416_a,findClosestStructure,0,
func_73153_a,populate,0,Populates chunk with ores etc etc
func_73155_a,getPossibleCreatures,0,Returns a list of creatures of the specified type that can spawn at the given location.
func_73151_a,saveChunks,0,"Two modes of operation: if passed true, save all Chunks in one go.  If passed false, save up to two chunks.  Return true if all chunks have been saved."
func_104112_b,saveExtraData,0,"Save extra data not associated with any Chunk.  Not saved during autosave, only during world unload.  Currently unimplemented."
func_73158_c,loadChunk,0,loads or generates the chunk at the chunk location specified
func_73156_b,unloadQueuedChunks,0,Unloads chunks that are marked to be unloaded. This is not guaranteed to unload every such chunk.
func_73154_d,provideChunk,0,"Will return back a chunk, if it doesn't exist and its not a MP client it will generates all the blocks for the specified chunk from the map seed and chunk seed"
func_73157_c,canSave,0,Returns if the IChunkProvider supports saving.
func_82695_e,recreateStructures,0,
func_73148_d,makeString,0,Converts the instance data to a readable string.
func_73152_e,getLoadedChunkCount,0,
